CustomerID,Age,Gender,City,TenureMonths,PlanType,MonthlyCharges,InternetSpeedMbps,SupportTickets,PaymentDelayDays,ContractType,Churn
104228,67,Male,Hyderabad,49,Basic,2701.03,200,2,18,Annual,1
104229,58,Female,Kolkata,113,Premium,2088.92,100,1,21,Monthly,0
104230,74,Female,Pune,85,Basic,3255.28,100,2,19,Annual,0
104231,38,Male,Mumbai,70,Standard,481.32,100,2,4,Monthly,0
104232,32,Female,Bengaluru,36,Family,2471.1,500,3,6,Annual,0
104233,38,Male,Pune,102,Family,1963.89,100,1,23,Monthly,0
104234,58,Other,Delhi,108,Standard,1753.21,100,2,21,Monthly,1
104235,67,Female,Bengaluru,49,Premium,3464.8,1000,3,16,Monthly,1
104236,71,Male,Mumbai,60,Standard,2813.67,50,0,29,Biannual,0
104237,54,Female,Pune,75,Premium,3847.09,1000,4,5,Monthly,0
104238,24,Male,Bengaluru,12,Family,2232.39,1000,1,8,Monthly,0
104239,35,Male,Pune,115,Premium,2648.8,1000,0,11,Monthly,0
104240,44,Female,Chennai,83,Family,2965.09,500,0,8,Annual,0
104241,28,Male,Bengaluru,22,Premium,2229.66,1000,1,4,Biannual,1
104242,21,Female,Pune,43,Basic,1285.47,200,3,28,Monthly,0
104243,72,Female,Kolkata,58,Family,3201.99,1000,3,23,Annual,0
104244,29,Male,Kolkata,25,Standard,1526.77,500,4,16,Biannual,0
104245,34,Male,Chennai,47,Basic,304.21,50,1,2,Monthly,0
104246,37,Male,Delhi,68,Basic,580.98,50,2,6,Monthly,1
104247,63,Male,Hyderabad,112,Basic,682.32,200,2,29,Monthly,0
104248,73,Female,Hyderabad,24,Premium,2495.66,500,1,7,Monthly,1
104249,50,Female,Mumbai,30,Standard,1329.73,50,2,27,Monthly,1
104250,53,Female,Hyderabad,107,Family,713.44,200,0,9,Monthly,0
104251,35,Female,Chennai,20,Basic,757.96,50,2,29,Monthly,0
104252,23,Female,Bengaluru,84,Basic,3322.74,50,2,24,Annual,0
104253,61,Female,Pune,78,Standard,785.38,500,3,28,Annual,0
104254,56,Female,Mumbai,66,Family,2345.48,50,2,11,Monthly,1
104255,21,Male,Hyderabad,49,Premium,3376.21,1000,1,26,Biannual,0
104256,45,Male,Pune,7,Family,1557.34,100,1,1,Annual,0
104257,32,Male,Bengaluru,55,Basic,3140.28,200,2,6,Monthly,0
104258,74,Male,Chennai,45,Standard,3139.51,500,1,4,Biannual,1
104259,22,Male,Pune,26,Standard,2410.46,50,5,28,Monthly,1
104260,69,Male,Chennai,118,Premium,214.09,500,1,5,Biannual,0
104261,52,Female,Delhi,90,Premium,2629.75,1000,2,24,Monthly,0
104262,61,Male,Kolkata,32,Standard,2657.08,500,2,22,Monthly,0
104263,28,Female,Delhi,65,Basic,944.26,100,4,5,Monthly,1
104264,38,Male,Bengaluru,87,Standard,3920.68,1000,0,19,Monthly,0
104265,31,Male,Pune,45,Family,1139.72,50,0,25,Annual,0
104266,68,Other,Delhi,11,Basic,2272.38,500,1,18,Biannual,0
104267,29,Male,Delhi,86,Basic,3391.31,200,2,21,Biannual,0
104268,70,Female,Bengaluru,26,Standard,481.49,500,2,15,Biannual,0
104269,39,Female,Delhi,85,Basic,3239.05,500,1,20,Annual,0
104270,19,Female,Hyderabad,67,Standard,1026.13,100,0,20,Annual,0
104271,31,Female,Mumbai,44,Standard,1476.32,1000,3,15,Biannual,0
104272,37,Female,Kolkata,98,Basic,3514.8,500,2,1,Annual,0
104273,60,Other,Mumbai,74,Standard,3792.59,500,2,27,Monthly,0
104274,32,Male,Bengaluru,39,Standard,872.03,50,3,8,Annual,0
104275,50,Female,Pune,88,Family,463.79,100,4,26,Monthly,0
104276,63,Female,Hyderabad,92,Standard,1606.32,500,2,14,Monthly,0
104277,44,Male,Chennai,19,Family,3175.39,1000,1,12,Monthly,0
104278,43,Female,Chennai,95,Standard,969.75,500,1,2,Monthly,1
104279,40,Male,Hyderabad,81,Basic,3663.53,1000,2,14,Annual,1
104280,27,Male,Kolkata,105,Standard,479.39,500,1,14,Monthly,0
104281,50,Male,Bengaluru,6,Standard,1019.48,50,2,21,Monthly,0
104282,73,Male,Pune,92,Basic,372.99,500,1,10,Biannual,0
104283,30,Female,Delhi,79,Standard,2499.08,1000,5,16,Biannual,0
104284,50,Female,Hyderabad,53,Basic,2063.4,500,2,23,Monthly,1
104285,28,Female,Bengaluru,118,Basic,572.23,200,2,1,Annual,0
104286,21,Male,Kolkata,33,Standard,2170.51,50,3,29,Annual,0
104287,47,Female,Hyderabad,56,Basic,372.35,200,1,13,Annual,0
104288,31,Female,Pune,24,Basic,1762.89,100,1,4,Monthly,0
104289,59,Female,Kolkata,91,Standard,3764.87,50,1,19,Monthly,0
104290,43,Female,Hyderabad,73,Basic,335.12,50,3,20,Annual,1
104291,41,Male,Chennai,31,Basic,2939.1,1000,5,10,Annual,1
104292,53,Female,Hyderabad,48,Standard,404.61,500,4,10,Monthly,0
104293,72,Male,Mumbai,42,Premium,2177.95,200,3,2,Annual,1
104294,57,Female,Chennai,54,Basic,1482.16,1000,3,26,Monthly,0
104295,58,Female,Mumbai,6,Family,3336.34,50,0,16,Monthly,0
104296,70,Female,Chennai,5,Basic,706.94,500,3,15,Monthly,0
104297,20,Male,Hyderabad,6,Standard,3014.76,500,5,8,Monthly,0
104298,45,Female,Delhi,13,Basic,2542.81,100,0,24,Annual,0
104299,69,Male,Chennai,74,Basic,3524.09,200,3,7,Annual,0
104300,48,Female,Bengaluru,88,Standard,2685.04,200,2,25,Monthly,0
104301,70,Female,Bengaluru,44,Premium,726.79,200,3,11,Monthly,0
104302,45,Male,Bengaluru,104,Standard,2550.6,50,0,3,Monthly,0
104303,34,Male,Bengaluru,33,Family,1865.86,1000,3,20,Annual,1
104304,54,Male,Kolkata,79,Family,1060.02,50,3,28,Monthly,0
104305,49,Male,Bengaluru,49,Standard,3206.66,50,0,2,Monthly,0
104306,55,Male,Delhi,10,Basic,3886.87,1000,1,22,Monthly,0
104307,68,Female,Bengaluru,55,Basic,3859.6,1000,3,6,Biannual,1
104308,55,Male,Chennai,18,Basic,3051.46,200,1,23,Monthly,0
104309,57,Female,Pune,94,Standard,2216.61,200,4,9,Monthly,0
104310,63,Male,Hyderabad,41,Family,2952.18,200,2,16,Monthly,0
104311,70,Male,Chennai,78,Standard,662.29,500,3,7,Monthly,0
104312,62,Male,Hyderabad,55,Standard,1261.22,100,2,5,Monthly,0
104313,69,Male,Mumbai,93,Family,1989.07,500,2,8,Annual,0
104314,31,Female,Hyderabad,26,Premium,2545.47,50,3,1,Monthly,0
104315,61,Male,Mumbai,89,Family,1437.33,200,1,29,Biannual,0
104316,29,Female,Chennai,28,Standard,1237.4,500,1,15,Monthly,0
104317,25,Female,Hyderabad,94,Premium,1046.04,50,2,23,Monthly,0
104318,34,Female,Chennai,114,Basic,1490.62,1000,1,20,Annual,0
104319,70,Male,Hyderabad,95,Basic,753.16,50,0,14,Annual,0
104320,24,Male,Delhi,115,Family,807.79,100,0,4,Monthly,1
104321,47,Female,Hyderabad,71,Basic,1753.88,1000,0,13,Biannual,1
104322,30,Male,Chennai,89,Standard,2089.18,500,1,13,Monthly,1
104323,26,Female,Delhi,45,Premium,1301.7,50,3,23,Monthly,0
104324,24,Male,Delhi,62,Premium,1534.89,50,0,11,Annual,0
104325,68,Female,Kolkata,104,Standard,514.89,500,1,2,Monthly,0
104326,25,Female,Mumbai,1,Basic,330.71,50,1,8,Annual,1
104327,54,Female,Delhi,105,Standard,2709.91,200,1,11,Monthly,0
104328,31,Female,Chennai,119,Standard,553.09,1000,0,29,Monthly,0
104329,23,Female,Pune,89,Basic,1703.34,50,5,21,Annual,0
104330,48,Male,Chennai,101,Standard,1149.33,1000,2,24,Monthly,0
104331,19,Female,Kolkata,6,Standard,1679.4,100,0,25,Monthly,0
104332,70,Male,Pune,9,Family,3487.39,50,2,12,Biannual,0
104333,20,Male,Hyderabad,28,Premium,331.81,100,3,7,Annual,1
104334,48,Male,Kolkata,96,Standard,978.29,1000,6,7,Biannual,0
104335,50,Female,Kolkata,84,Basic,3087.8,100,4,15,Monthly,0
104336,73,Male,Mumbai,102,Basic,1687.33,200,1,25,Monthly,0
104337,56,Female,Kolkata,94,Standard,1947.22,1000,4,1,Annual,0
104338,23,Female,Hyderabad,106,Premium,1950.04,50,4,0,Annual,0
104339,40,Male,Pune,15,Standard,1606.51,200,1,15,Monthly,0
104340,39,Male,Delhi,33,Premium,2993.55,1000,3,14,Monthly,0
104341,32,Male,Pune,29,Basic,827.42,100,3,7,Annual,0
104342,47,Male,Bengaluru,36,Basic,2026.12,50,6,20,Biannual,0
104343,28,Female,Pune,67,Basic,3013.36,1000,2,26,Monthly,0
104344,45,Male,Chennai,9,Basic,1576.18,50,3,22,Monthly,0
104345,41,Female,Delhi,37,Standard,3968.63,50,1,27,Biannual,0
104346,68,Male,Hyderabad,57,Basic,1843.99,1000,0,10,Monthly,1
104347,66,Female,Delhi,108,Standard,2317.61,500,2,16,Monthly,1
104348,70,Female,Kolkata,74,Standard,764.19,100,1,10,Annual,0
104349,71,Male,Chennai,105,Standard,713.47,1000,6,26,Biannual,1
104350,22,Female,Bengaluru,4,Standard,3577.09,100,1,20,Monthly,0
104351,64,Female,Bengaluru,103,Premium,610.81,1000,2,4,Monthly,0
104352,66,Other,Pune,75,Standard,1140.95,200,2,24,Monthly,1
104353,20,Other,Delhi,27,Standard,2250.12,500,2,28,Monthly,0
104354,52,Female,Delhi,42,Standard,1235.28,1000,2,14,Monthly,0
104355,26,Male,Kolkata,1,Family,2133.8,1000,3,2,Annual,0
104356,48,Other,Mumbai,62,Standard,898.47,200,4,8,Annual,1
104357,59,Female,Kolkata,76,Premium,210.19,200,3,5,Monthly,0
104358,72,Other,Hyderabad,11,Standard,3528.18,100,2,26,Biannual,0
104359,64,Female,Pune,1,Premium,2568.22,1000,4,9,Monthly,0
104360,42,Female,Mumbai,102,Family,3057.85,50,3,22,Monthly,0
104361,34,Female,Chennai,2,Basic,759.65,500,2,28,Annual,0
104362,36,Female,Mumbai,65,Premium,3323.32,100,0,26,Annual,0
104363,57,Male,Delhi,86,Basic,1158.06,500,2,2,Annual,1
104364,64,Female,Pune,17,Basic,877.98,1000,2,7,Monthly,0
104365,65,Female,Hyderabad,105,Premium,2006.23,1000,0,23,Biannual,0
104366,20,Female,Kolkata,53,Premium,2943.71,100,1,8,Monthly,0
104367,68,Male,Pune,15,Basic,1321.69,50,4,4,Monthly,1
104368,29,Female,Mumbai,66,Basic,2184.56,200,2,19,Annual,1
104369,21,Female,Hyderabad,71,Premium,3519.03,200,2,19,Annual,0
104370,26,Male,Hyderabad,71,Standard,337.09,500,2,27,Monthly,1
104371,64,Male,Bengaluru,100,Basic,1206.72,200,1,29,Annual,0
104372,44,Male,Pune,16,Standard,3155.02,100,6,10,Annual,0
104373,69,Male,Delhi,63,Basic,3847.76,500,1,5,Annual,1
104374,18,Female,Chennai,9,Premium,3575.3,1000,2,2,Monthly,1
104375,69,Male,Hyderabad,79,Standard,984.34,500,0,18,Biannual,0
104376,72,Female,Delhi,91,Standard,1641.81,100,1,5,Annual,0
104377,73,Male,Mumbai,45,Premium,1612.46,1000,0,21,Monthly,0
104378,41,Female,Bengaluru,53,Basic,1502.83,50,2,22,Monthly,0
104379,59,Female,Chennai,56,Standard,2944.58,100,3,5,Monthly,0
104380,30,Female,Kolkata,73,Basic,3457.44,200,2,4,Monthly,0
104381,74,Male,Pune,94,Standard,1624.43,100,2,27,Biannual,0
104382,28,Female,Bengaluru,86,Basic,911.17,500,1,9,Annual,0
104383,56,Male,Delhi,33,Premium,3429.38,100,2,13,Monthly,0
104384,51,Female,Delhi,1,Basic,2172.59,500,1,8,Annual,1
104385,57,Male,Kolkata,21,Family,1676.79,1000,2,17,Annual,0
104386,28,Female,Delhi,78,Basic,1098.37,500,2,3,Monthly,0
104387,33,Female,Hyderabad,48,Basic,2512.89,1000,1,18,Monthly,1
104388,44,Male,Hyderabad,42,Premium,2239.89,1000,3,11,Annual,1
104389,19,Male,Bengaluru,58,Basic,3398.34,50,0,3,Annual,1
104390,33,Female,Delhi,113,Standard,2804.21,100,3,7,Annual,0
104391,34,Male,Delhi,30,Standard,3797.23,500,3,15,Monthly,1
104392,48,Female,Hyderabad,4,Family,645.2,1000,1,26,Annual,0
104393,70,Female,Bengaluru,101,Basic,3878.9,200,0,25,Monthly,0
104394,65,Female,Kolkata,72,Standard,865.3,500,1,19,Biannual,1
104395,31,Male,Kolkata,28,Family,2096.78,50,2,21,Monthly,0
104396,62,Male,Mumbai,105,Standard,2668.18,50,2,13,Biannual,0
104397,72,Male,Bengaluru,115,Standard,2804.39,100,5,5,Annual,0
104398,71,Female,Mumbai,32,Premium,2329.17,200,1,12,Annual,0
104399,70,Male,Hyderabad,3,Premium,946.57,200,1,12,Monthly,0
104400,52,Male,Chennai,28,Premium,3579.29,500,3,20,Monthly,1
104401,52,Male,Kolkata,61,Basic,1834.29,1000,2,17,Biannual,0
104402,51,Male,Pune,15,Standard,2549.48,1000,3,10,Monthly,1
104403,57,Male,Chennai,101,Basic,635.22,200,4,29,Annual,0
104404,60,Male,Kolkata,2,Family,406.45,100,0,14,Monthly,0
104405,48,Male,Delhi,91,Standard,3283.61,1000,2,0,Monthly,0
104406,68,Female,Delhi,15,Basic,1940.7,50,2,9,Monthly,0
104407,45,Female,Pune,100,Basic,769.36,200,1,9,Monthly,0
104408,52,Female,Delhi,71,Basic,994.67,500,2,29,Annual,0
104409,26,Female,Bengaluru,19,Standard,2632.9,50,3,6,Biannual,1
104410,67,Female,Hyderabad,3,Standard,1246.95,50,2,2,Monthly,1
104411,23,Female,Hyderabad,72,Standard,2107.69,100,0,20,Biannual,0
104412,71,Male,Chennai,46,Basic,2579.6,200,5,8,Annual,0
104413,34,Male,Kolkata,26,Standard,2134.05,200,1,13,Annual,0
104414,20,Male,Pune,41,Basic,2166.18,1000,0,4,Annual,0
104415,28,Female,Pune,86,Premium,2742.63,1000,2,5,Monthly,0
104416,54,Male,Bengaluru,47,Standard,323.96,50,2,20,Biannual,0
104417,69,Male,Hyderabad,111,Basic,707.97,500,2,11,Monthly,0
104418,34,Female,Delhi,116,Basic,889.13,100,3,16,Annual,0
104419,50,Female,Hyderabad,57,Basic,3792.09,200,2,11,Annual,0
104420,36,Male,Mumbai,1,Premium,3758.45,100,3,0,Annual,0
104421,19,Female,Hyderabad,29,Basic,1368.61,50,3,29,Annual,0
104422,53,Male,Chennai,26,Standard,1634.34,1000,1,5,Monthly,0
104423,33,Male,Mumbai,60,Basic,3830.1,1000,3,10,Monthly,1
104424,36,Female,Pune,75,Premium,365.55,50,1,26,Monthly,0
104425,31,Male,Delhi,97,Family,1071.3,200,1,23,Annual,0
104426,34,Male,Hyderabad,23,Standard,2647.92,100,4,0,Monthly,1
104427,74,Male,Pune,92,Family,2036.51,500,1,26,Monthly,1
104428,49,Male,Delhi,69,Basic,3090.62,500,3,15,Monthly,0
104429,44,Male,Chennai,32,Basic,335.47,1000,2,15,Biannual,1
104430,58,Male,Bengaluru,48,Standard,1313.83,500,3,22,Annual,0
104431,58,Male,Bengaluru,92,Standard,3541.92,50,1,24,Annual,0
104432,71,Male,Kolkata,6,Basic,2563.48,1000,4,1,Annual,0
104433,68,Female,Hyderabad,6,Standard,243.89,500,3,21,Annual,0
104434,33,Female,Mumbai,4,Family,3613.28,100,2,3,Monthly,0
104435,28,Female,Chennai,85,Basic,2683.94,50,0,13,Monthly,0
104436,64,Female,Delhi,114,Premium,1552.02,500,2,6,Annual,0
104437,27,Female,Delhi,38,Standard,1608.73,200,2,7,Monthly,0
104438,47,Male,Delhi,62,Premium,2755.88,200,1,6,Biannual,1
104439,59,Male,Hyderabad,102,Premium,2538.47,1000,2,13,Annual,0
104440,35,Male,Hyderabad,60,Family,706.43,1000,6,21,Annual,0
104441,28,Male,Bengaluru,23,Family,446.18,1000,0,29,Annual,0
104442,42,Male,Chennai,43,Basic,3401.21,200,2,0,Annual,0
104443,63,Female,Pune,27,Basic,3792.52,1000,0,4,Monthly,0
104444,18,Male,Hyderabad,41,Family,3171.99,500,1,2,Annual,0
104445,45,Female,Mumbai,14,Basic,2030.37,100,2,4,Biannual,1
104446,70,Male,Delhi,24,Basic,545.46,50,1,18,Monthly,0
104447,56,Male,Mumbai,43,Standard,3904.53,100,2,5,Monthly,1
104448,27,Male,Pune,29,Basic,642.49,50,3,18,Monthly,0
104449,64,Male,Delhi,3,Standard,582.56,100,4,2,Monthly,0
104450,36,Male,Chennai,9,Family,1958.76,1000,1,2,Annual,0
104451,53,Male,Mumbai,55,Basic,3220.33,100,1,26,Monthly,1
104452,62,Female,Chennai,93,Basic,835.44,50,1,20,Monthly,0
104453,66,Female,Delhi,11,Basic,1159.27,50,1,25,Annual,0
104454,64,Other,Bengaluru,34,Premium,1921.69,50,5,9,Monthly,1
104455,68,Female,Hyderabad,44,Standard,2742.1,100,0,14,Monthly,0
104456,74,Female,Mumbai,48,Premium,3770.02,50,2,3,Annual,0
104457,21,Male,Kolkata,23,Premium,675.6,50,1,9,Annual,0
104458,42,Female,Pune,77,Premium,1415.12,1000,0,29,Annual,0
104459,37,Male,Kolkata,109,Family,2077.15,50,2,20,Monthly,0
104460,22,Female,Bengaluru,94,Basic,1373.37,100,2,18,Monthly,1
104461,24,Male,Mumbai,45,Basic,3409.44,500,4,19,Monthly,0
104462,26,Female,Chennai,66,Family,3123.69,50,3,25,Monthly,0
104463,53,Female,Bengaluru,104,Family,445.43,500,1,7,Annual,1
104464,35,Female,Pune,61,Premium,2159.84,200,6,28,Monthly,0
104465,71,Female,Chennai,78,Family,1933.49,1000,1,10,Biannual,0
104466,42,Female,Bengaluru,6,Family,3116.63,50,2,21,Monthly,1
104467,54,Female,Hyderabad,30,Standard,3262.64,500,0,27,Monthly,0
104468,45,Female,Bengaluru,118,Premium,820.31,1000,3,16,Monthly,0
104469,31,Female,Pune,16,Standard,2643.26,100,3,1,Biannual,0
104470,39,Male,Hyderabad,41,Basic,3982.65,1000,1,19,Biannual,0
104471,57,Female,Bengaluru,64,Standard,3396.48,500,0,3,Monthly,0
104472,38,Male,Kolkata,100,Premium,2860.23,100,5,0,Annual,0
104473,53,Female,Bengaluru,51,Basic,272.48,50,1,4,Monthly,0
104474,59,Female,Kolkata,99,Standard,1641.25,500,1,9,Monthly,0
104475,60,Female,Bengaluru,95,Premium,1009.44,100,1,3,Monthly,0
104476,20,Female,Pune,79,Family,922.97,1000,4,13,Monthly,0
104477,71,Female,Mumbai,51,Family,704.13,200,1,23,Annual,0
104478,70,Other,Chennai,76,Standard,1771.68,1000,1,17,Biannual,1
104479,25,Female,Kolkata,47,Family,1546.22,50,2,25,Annual,0
104480,47,Female,Delhi,108,Family,2804.32,200,1,15,Annual,0
104481,43,Male,Mumbai,51,Standard,1113.53,100,1,19,Annual,0
104482,60,Female,Pune,82,Basic,1242.0,1000,1,28,Annual,0
104483,44,Female,Mumbai,72,Standard,1609.31,1000,1,4,Annual,0
104484,50,Female,Chennai,75,Premium,3675.7,200,3,6,Annual,1
104485,74,Male,Bengaluru,65,Premium,3574.16,200,1,6,Annual,1
104486,73,Female,Hyderabad,65,Family,264.17,100,2,24,Monthly,0
104487,63,Male,Chennai,21,Premium,3645.48,1000,2,0,Monthly,0
104488,69,Female,Kolkata,116,Family,1151.07,50,5,20,Biannual,0
104489,57,Female,Mumbai,38,Basic,1523.21,1000,1,11,Annual,0
104490,62,Female,Mumbai,38,Standard,1424.09,1000,3,6,Annual,0
104491,31,Male,Delhi,31,Premium,3117.82,1000,1,12,Monthly,0
104492,45,Other,Pune,34,Basic,494.38,1000,2,15,Annual,1
104493,40,Female,Delhi,30,Standard,2208.34,1000,3,16,Annual,0
104494,62,Male,Bengaluru,37,Standard,1826.5,50,1,4,Annual,0
104495,34,Female,Pune,4,Family,3213.41,1000,1,2,Biannual,1
104496,21,Male,Kolkata,105,Premium,860.94,100,2,1,Monthly,0
104497,49,Male,Pune,29,Basic,1450.38,500,3,5,Monthly,0
104498,54,Female,Kolkata,94,Premium,593.57,200,1,6,Biannual,0
104499,52,Male,Pune,112,Basic,1956.74,1000,1,10,Monthly,0
104500,50,Female,Kolkata,15,Standard,2508.5,50,2,9,Annual,1
104501,49,Female,Hyderabad,116,Family,234.68,50,1,5,Monthly,1
104502,64,Female,Mumbai,60,Premium,3450.04,1000,1,13,Monthly,0
104503,52,Female,Bengaluru,104,Family,2133.7,100,3,23,Monthly,1
104504,24,Female,Delhi,54,Family,3556.45,200,2,18,Biannual,1
104505,51,Female,Kolkata,29,Basic,3215.25,50,3,19,Biannual,1
104506,22,Female,Bengaluru,56,Standard,1953.11,200,1,26,Monthly,1
104507,35,Female,Mumbai,44,Basic,556.44,500,1,9,Biannual,0
104508,55,Male,Delhi,117,Standard,2120.45,50,2,11,Monthly,0
104509,64,Female,Bengaluru,34,Family,1315.98,50,3,21,Monthly,0
104510,73,Female,Bengaluru,80,Basic,566.01,50,1,1,Monthly,0
104511,39,Female,Mumbai,79,Basic,3514.84,100,2,24,Monthly,0
104512,63,Male,Kolkata,14,Family,3745.21,50,1,24,Annual,1
104513,35,Male,Hyderabad,56,Standard,880.51,50,4,24,Monthly,0
104514,32,Male,Bengaluru,4,Basic,2279.49,500,2,5,Biannual,0
104515,64,Male,Mumbai,48,Premium,1145.42,50,3,28,Annual,0
104516,21,Female,Chennai,34,Family,3644.06,50,1,29,Biannual,1
104517,30,Male,Hyderabad,33,Standard,460.6,50,1,24,Monthly,0
104518,59,Female,Mumbai,62,Basic,2864.29,50,3,2,Annual,0
104519,69,Male,Delhi,32,Basic,3750.54,50,1,2,Annual,0
104520,50,Female,Mumbai,16,Standard,621.69,200,2,20,Monthly,1
104521,24,Female,Pune,62,Standard,1954.31,500,3,2,Biannual,0
104522,21,Male,Kolkata,104,Standard,1282.31,200,2,14,Monthly,0
104523,45,Male,Hyderabad,62,Standard,2367.6,500,4,16,Biannual,0
104524,32,Female,Kolkata,118,Basic,2699.01,500,1,0,Annual,0
104525,49,Female,Hyderabad,75,Basic,1509.46,1000,1,22,Monthly,1
104526,23,Female,Mumbai,28,Standard,815.87,500,4,13,Monthly,0
104527,51,Male,Hyderabad,56,Premium,219.43,200,2,6,Annual,0
104528,33,Male,Pune,9,Premium,1591.6,1000,1,25,Biannual,0
104529,61,Male,Chennai,118,Standard,3359.14,1000,0,13,Monthly,1
104530,66,Other,Hyderabad,76,Family,1263.11,100,3,14,Biannual,0
104531,43,Male,Pune,32,Family,3378.01,100,4,10,Annual,0
104532,36,Female,Bengaluru,18,Standard,2927.0,1000,2,7,Annual,1
104533,21,Male,Hyderabad,5,Premium,2179.5,1000,3,26,Biannual,0
104534,27,Female,Delhi,13,Basic,2900.29,500,2,1,Monthly,0
104535,36,Female,Chennai,28,Family,3315.03,1000,5,12,Monthly,0
104536,73,Female,Kolkata,92,Premium,263.28,1000,1,22,Monthly,0
104537,41,Female,Kolkata,28,Family,3290.91,1000,0,12,Annual,1
104538,57,Female,Pune,87,Basic,277.75,50,3,17,Annual,0
104539,18,Female,Pune,19,Family,2439.8,100,0,3,Annual,0
104540,49,Female,Chennai,57,Standard,2158.34,200,1,29,Monthly,0
104541,27,Male,Hyderabad,15,Family,3487.48,500,2,10,Annual,0
104542,25,Male,Kolkata,7,Standard,574.66,100,2,4,Biannual,0
104543,22,Female,Kolkata,120,Premium,3028.31,200,3,0,Annual,0
104544,31,Female,Mumbai,84,Basic,3285.68,1000,3,26,Annual,0
104545,46,Female,Chennai,92,Family,2814.54,500,3,13,Monthly,0
104546,47,Female,Bengaluru,69,Standard,2119.21,100,1,9,Monthly,1
104547,58,Female,Pune,41,Premium,3424.72,50,0,23,Annual,1
104548,56,Male,Pune,4,Standard,2962.62,200,0,20,Annual,0
104549,56,Female,Bengaluru,113,Basic,711.5,500,2,24,Monthly,0
104550,30,Female,Pune,24,Standard,1919.85,50,1,20,Annual,1
104551,26,Female,Kolkata,55,Family,2475.72,100,2,24,Annual,0
104552,73,Male,Delhi,27,Basic,2648.98,1000,4,29,Monthly,1
104553,40,Female,Delhi,2,Standard,2249.61,100,2,24,Annual,0
104554,24,Female,Hyderabad,69,Premium,1661.44,50,1,17,Annual,0
104555,45,Female,Mumbai,40,Basic,1628.85,100,3,20,Monthly,0
104556,30,Female,Mumbai,4,Standard,2068.45,50,3,14,Biannual,1
104557,21,Female,Delhi,118,Standard,879.4,50,2,1,Biannual,0
104558,40,Male,Mumbai,6,Basic,1618.86,50,0,14,Annual,0
104559,34,Female,Mumbai,57,Basic,3230.08,100,2,6,Annual,0
104560,32,Female,Hyderabad,10,Premium,2446.16,1000,1,10,Annual,0
104561,72,Other,Mumbai,11,Premium,887.82,100,2,1,Monthly,0
104562,47,Female,Pune,53,Standard,3641.18,100,1,19,Monthly,1
104563,35,Male,Hyderabad,94,Premium,387.36,200,3,22,Biannual,0
104564,50,Female,Delhi,107,Standard,1772.37,500,4,12,Monthly,0
104565,48,Female,Chennai,17,Basic,2668.24,200,2,8,Annual,0
104566,18,Male,Hyderabad,84,Basic,1661.96,100,3,12,Monthly,0
104567,68,Female,Delhi,51,Standard,2350.11,1000,1,23,Monthly,1
104568,61,Male,Delhi,55,Standard,404.69,50,2,25,Monthly,0
104569,41,Male,Mumbai,25,Standard,3386.77,1000,1,23,Biannual,0
104570,34,Male,Kolkata,86,Premium,3869.95,100,3,13,Annual,1
104571,68,Female,Pune,103,Family,3899.37,1000,2,16,Annual,0
104572,53,Female,Pune,38,Basic,1926.7,100,2,27,Annual,0
104573,23,Male,Hyderabad,21,Premium,3123.75,200,4,26,Annual,0
104574,25,Female,Hyderabad,28,Basic,3544.53,1000,1,22,Monthly,0
104575,43,Female,Pune,49,Basic,354.18,1000,3,27,Monthly,0
104576,47,Male,Pune,74,Standard,1143.08,500,2,9,Annual,0
104577,29,Male,Hyderabad,100,Basic,2374.92,100,4,22,Annual,0
104578,56,Male,Hyderabad,113,Standard,733.95,500,3,24,Monthly,0
104579,38,Male,Chennai,102,Standard,3804.9,500,3,26,Annual,1
104580,32,Female,Mumbai,75,Premium,1867.35,1000,0,21,Monthly,0
104581,60,Male,Hyderabad,74,Standard,3364.83,1000,1,4,Annual,0
104582,65,Other,Hyderabad,42,Standard,1858.74,50,3,14,Biannual,0
104583,45,Male,Kolkata,78,Premium,604.34,100,3,29,Annual,0
104584,34,Male,Kolkata,100,Basic,1861.57,200,1,12,Biannual,0
104585,64,Female,Hyderabad,40,Standard,2676.07,100,3,22,Monthly,0
104586,42,Female,Mumbai,20,Basic,2385.92,1000,2,26,Annual,0
104587,41,Male,Delhi,22,Premium,213.19,200,2,18,Monthly,0
104588,28,Female,Delhi,35,Family,1713.82,100,2,15,Monthly,1
104589,41,Male,Delhi,103,Family,499.9,200,2,13,Annual,0
104590,20,Male,Hyderabad,37,Standard,1868.64,50,2,22,Monthly,0
104591,71,Male,Pune,35,Basic,1538.15,500,1,14,Monthly,1
104592,42,Female,Chennai,5,Basic,3669.51,1000,3,17,Monthly,0
104593,38,Female,Delhi,95,Basic,2801.37,1000,2,28,Annual,1
104594,27,Male,Kolkata,37,Standard,980.95,100,0,24,Annual,0
104595,52,Male,Delhi,29,Family,2124.51,100,1,16,Monthly,1
104596,27,Female,Delhi,15,Basic,752.74,1000,1,29,Annual,0
104597,68,Male,Chennai,54,Standard,2522.92,500,2,24,Annual,0
104598,58,Female,Mumbai,46,Basic,3261.04,50,3,11,Monthly,0
104599,30,Male,Delhi,29,Basic,2178.56,500,2,2,Monthly,1
104600,42,Female,Pune,55,Premium,1322.51,200,5,27,Annual,0
104601,18,Male,Hyderabad,89,Standard,2616.13,50,4,13,Monthly,0
